"label","score"
0,-74.9177904347327
0,-112.662462988007
0,290.652013867224
0,-414.08921872045
0,270.079539591967
0,590.198948397879
0,166.51347525261
0,442.072999657366
0,-521.740522207415
0,215.21008828648
0,55.3260171271917
0,-604.862400988627
0,-688.613323479402
0,-320.623983372803
0,-44.5152544600925
0,864.90773131005
0,31.7736026513364
0,961.972960657756
0,755.346376923594
0,-99.5499641129959
0,203.096989417469
0,52.5009253781092
0,-1178.84292118343
0,-628.699592616711
0,-724.29500666257
0,361.476315624207
0,-467.930400308634
0,-252.586213750499
0,-196.908400528632
0,-42.5345442671943
0,-367.88851072753
0,294.495355433809
0,84.4460959264037
0,11.5748246391166
0,-35.7867917447196
0,-27.0253093595434
0,344.723843148932
0,237.442955957803
0,-384.873190880728
0,179.355036836995
0,833.946000927354
0,332.453735850004
0,-47.8777108355287
0,168.262587761485
0,53.4805955814072
0,-13.5109945026919
0,-561.580473807899
0,170.724513142232
0,-481.607683535802
0,-638.030589306744
0,-673.056929043347
0,-333.665042962207
0,182.026230125062
0,225.20656832168
0,-292.740642206215
0,448.201168375679
0,223.098229405069
0,-41.2339972726643
0,-145.895670655931
0,109.853341853944
0,461.10941929317
0,-489.564703965597
0,-143.39156569698
0,197.988890498458
0,-394.148338129256
0,-58.1241083715533
0,-31.9596900157368
0,73.5245951414116
0,-197.511544497192
0,381.21396824768
0,369.536115026213
0,-128.509334519292
0,-170.700172610911
0,232.20840830328
0,727.256227825085
0,-837.848721125426
0,-131.574643866198
0,-358.414485467782
0,585.178078606577
0,206.831402073342
0,210.20524833488
0,507.60770431032
0,248.545584931514
0,491.625524132122
0,-101.458815024487
0,-542.760072011917
0,295.998910398259
0,-260.247677135866
0,51.1961184261787
0,-253.251757095066
0,-313.336046252174
0,-173.770101911618
0,-139.063338979247
0,443.981520572157
0,-586.345526157376
0,86.9311310760523
0,-146.28991671347
0,65.5113852735103
0,-203.959510017537
0,-362.007769534942
0,-36.9456701559355
0,-191.251197100666
0,949.778522602137
0,513.232958057782
0,-410.837491237725
0,163.680213585227
0,-150.08930871955
0,-338.106098551651
0,-440.208967522962
0,-79.6568930437066
0,396.991930468058
0,-520.204437568261
0,-214.229227320364
0,83.1428289590735
0,-83.3260663519735
0,15.2518378689843
0,145.985580531558
0,13.8650817365456
0,-237.903150581131
0,27.1981584057789
0,-803.325596356673
0,16.1815985713772
0,-15.8384412282247
0,370.193158455778
0,-811.736482247814
0,61.3011773755892
0,451.490645480908
0,168.879681590547
0,346.942620961153
0,586.515615231211
0,-360.717602436613
0,351.403086356499
0,-223.619833414303
0,-236.041259200045
0,415.239307994283
0,122.135139035973
0,-608.098038632251
0,420.239627991083
0,-341.79211169152
0,145.325147135892
0,-287.69240268861
0,-370.260707005567
0,639.959030797055
0,458.158028807075
0,-242.270826904368
0,-377.445955153086
0,-76.9258903537335
0,-96.8363612490246
0,294.961520772155
0,-233.48817473089
0,-727.207207540562
0,209.281587571487
0,-727.627573336904
0,-436.600423608401
0,252.340346983893
0,828.441935968003
0,-566.017449438143
0,399.297847408889
0,129.334747039893
0,-85.0196094165428
0,67.0621397659652
0,461.570024687116
0,52.7845225421376
0,138.593934448019
0,-341.509614516492
0,188.480585581507
0,-465.19386767396
0,660.660673780625
0,-225.258467027967
0,527.435216035203
0,-497.717212440513
0,280.144428943074
0,-189.196517647461
0,-711.106158551052
0,-66.9119104935321
0,418.138589001473
0,210.802592361439
0,-209.474384868788
0,121.903001357349
0,-375.375625856378
0,17.6293740936221
0,143.382346563897
0,-34.6869527431096
0,-288.208817524462
0,-189.833441278224
0,-375.182357789059
0,-291.767351939118
0,19.538125006113
0,-9.04419917064531
0,290.040139985963
0,174.639813989223
0,-145.678422828409
0,-67.2963666489705
0,-328.383915773479
0,-259.168357929058
0,-120.712622486412
0,338.043589951463
0,-379.066508947548
0,-435.403185580781
0,-266.140028212355
0,-292.377325839379
0,29.6375440119229
0,-715.405815554481
0,-533.083578776849
0,343.218658200781
0,-226.304606566571
0,217.362066766695
0,629.421496172401
0,-135.942260190035
0,118.170788679476
0,-260.796481647821
0,259.727533112032
0,189.776012627237
0,-430.222147391163
0,-671.462534987287
0,841.202878358579
0,377.490865478708
0,-524.714792464712
0,-172.263706975567
0,380.650163885724
0,503.154248844875
0,-412.09006871195
0,268.785812529238
0,-664.163167980957
0,354.216288224481
0,-233.081988792749
0,-685.999159621041
0,1.90684131894975
0,-3.43464526618438
0,145.475385633507
0,-403.513404478592
0,46.3227271600914
0,14.6511838755242
0,-456.251627096366
0,-409.361695995677
0,146.838122006143
0,384.015180235561
0,65.0959194281687
0,733.357576811595
0,333.080259584767
0,504.147748909874
0,-97.9314002986341
0,182.856281824545
0,-245.668202930608
0,366.369866688696
0,-697.469744915188
0,-477.739862214015
0,-575.839771214925
0,-236.171147901158
0,-385.158968022957
1,1141.88801150725
1,565.657743809925
1,804.459015797205
1,1468.98896049776
1,907.020860178761
1,1645.55582482911
1,2103.18827850458
1,1182.02404014696
1,1541.21855820178
1,1961.18256856168
1,1080.09465944077
1,999.90478133955
1,1393.47924559491
1,1178.62968409052
1,1297.28635752379
1,1216.89393144805
1,1256.67208366653
1,2516.17434864388
1,1530.46037578361
1,1521.90723131505
1,2332.48749551241
1,683.640073986623
1,2014.4203161842
1,1040.83887199864
1,1683.96617072566
1,1818.00270036036
1,1887.09622942507
1,1771.28195756779
1,0.554814839214574
1,1587.04289995836
1,1833.92044118295
1,1342.67005368683
1,1150.11875919977
1,1753.34366695069
1,1940.59150447232
1,1645.16743871298
1,1386.24297795758
1,1094.05849980236
1,1188.07872960007
1,540.940310984253
1,1439.35068688049
1,1398.4494058933
1,1930.3790165972
1,2084.55145487281
1,959.681823569127
1,1582.09514943587
1,1531.32705711679
1,2000.19645842278
1,1156.65046388272
1,1062.07763961097
1,2168.69879339943
1,1814.63741401322
1,1442.24193796798
1,1376.54083497901
1,983.335007037293
1,1328.70836330373
1,1505.77506263674
1,2317.69293345803
